,flag,img,lg,symlg
7986,train,/train/CROHME/IMG_rendering/formulaire015-equation051.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation051.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation051.lg
7987,train,/train/CROHME/IMG_rendering/formulaire015-equation052.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation052.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation052.lg
7988,train,/train/CROHME/IMG_rendering/formulaire015-equation053.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation053.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation053.lg
7989,train,/train/CROHME/IMG_rendering/formulaire015-equation054.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation054.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation054.lg
7990,train,/train/CROHME/IMG_rendering/formulaire015-equation055.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation055.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation055.lg
7991,train,/train/CROHME/IMG_rendering/formulaire015-equation056.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation056.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation056.lg
7992,train,/train/CROHME/IMG_rendering/formulaire015-equation057.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation057.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation057.lg
7993,train,/train/CROHME/IMG_rendering/formulaire015-equation058.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation058.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation058.lg
7994,train,/train/CROHME/IMG_rendering/formulaire015-equation059.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation059.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation059.lg
7995,train,/train/CROHME/IMG_rendering/formulaire015-equation060.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation060.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation060.lg
7996,train,/train/CROHME/IMG_rendering/formulaire015-equation061.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation061.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation061.lg
7997,train,/train/CROHME/IMG_rendering/formulaire015-equation063.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation063.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation063.lg
7998,train,/train/CROHME/IMG_rendering/formulaire015-equation064.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation064.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation064.lg
7999,train,/train/CROHME/IMG_rendering/formulaire015-equation065.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation065.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation065.lg
8000,train,/train/CROHME/IMG_rendering/formulaire015-equation066.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation066.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation066.lg
8001,train,/train/CROHME/IMG_rendering/formulaire015-equation067.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation067.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation067.lg
8002,train,/train/CROHME/IMG_rendering/formulaire015-equation068.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation068.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation068.lg
8003,train,/train/CROHME/IMG_rendering/formulaire015-equation069.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation069.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation069.lg
8004,train,/train/CROHME/IMG_rendering/formulaire015-equation070.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation070.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation070.lg
8005,train,/train/CROHME/IMG_rendering/formulaire015-equation071.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation071.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation071.lg
8006,train,/train/CROHME/IMG_rendering/formulaire015-equation072.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation072.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation072.lg
8007,train,/train/CROHME/IMG_rendering/formulaire015-equation073.png,/train/CROHME/LG/CROHME2019_train/formulaire015-equation073.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire015-equation073.lg
8008,train,/train/CROHME/IMG_rendering/formulaire016-equation001.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation001.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation001.lg
8009,train,/train/CROHME/IMG_rendering/formulaire016-equation002.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation002.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation002.lg
8010,train,/train/CROHME/IMG_rendering/formulaire016-equation003.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation003.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation003.lg
8011,train,/train/CROHME/IMG_rendering/formulaire016-equation004.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation004.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation004.lg
8012,train,/train/CROHME/IMG_rendering/formulaire016-equation005.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation005.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation005.lg
8013,train,/train/CROHME/IMG_rendering/formulaire016-equation006.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation006.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation006.lg
8014,train,/train/CROHME/IMG_rendering/formulaire016-equation007.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation007.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation007.lg
8015,train,/train/CROHME/IMG_rendering/formulaire016-equation008.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation008.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation008.lg
8016,train,/train/CROHME/IMG_rendering/formulaire016-equation010.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation010.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation010.lg
8017,train,/train/CROHME/IMG_rendering/formulaire016-equation011.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation011.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation011.lg
8018,train,/train/CROHME/IMG_rendering/formulaire016-equation012.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation012.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation012.lg
8019,train,/train/CROHME/IMG_rendering/formulaire016-equation013.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation013.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation013.lg
8020,train,/train/CROHME/IMG_rendering/formulaire016-equation014.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation014.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation014.lg
8021,train,/train/CROHME/IMG_rendering/formulaire016-equation016.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation016.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation016.lg
8022,train,/train/CROHME/IMG_rendering/formulaire016-equation017.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation017.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation017.lg
8023,train,/train/CROHME/IMG_rendering/formulaire016-equation018.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation018.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation018.lg
8024,train,/train/CROHME/IMG_rendering/formulaire016-equation019.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation019.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation019.lg
8025,train,/train/CROHME/IMG_rendering/formulaire016-equation020.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation020.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation020.lg
8026,train,/train/CROHME/IMG_rendering/formulaire016-equation021.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation021.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation021.lg
8027,train,/train/CROHME/IMG_rendering/formulaire016-equation022.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation022.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation022.lg
8028,train,/train/CROHME/IMG_rendering/formulaire016-equation023.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation023.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation023.lg
8029,train,/train/CROHME/IMG_rendering/formulaire016-equation024.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation024.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation024.lg
8030,train,/train/CROHME/IMG_rendering/formulaire016-equation026.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation026.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation026.lg
8031,train,/train/CROHME/IMG_rendering/formulaire016-equation027.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation027.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation027.lg
8032,train,/train/CROHME/IMG_rendering/formulaire016-equation028.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation028.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation028.lg
8033,train,/train/CROHME/IMG_rendering/formulaire016-equation029.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation029.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation029.lg
8034,train,/train/CROHME/IMG_rendering/formulaire016-equation031.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation031.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation031.lg
8035,train,/train/CROHME/IMG_rendering/formulaire016-equation032.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation032.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation032.lg
8036,train,/train/CROHME/IMG_rendering/formulaire016-equation035.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation035.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation035.lg
8037,train,/train/CROHME/IMG_rendering/formulaire016-equation036.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation036.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation036.lg
8038,train,/train/CROHME/IMG_rendering/formulaire016-equation037.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation037.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation037.lg
8039,train,/train/CROHME/IMG_rendering/formulaire016-equation038.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation038.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation038.lg
8040,train,/train/CROHME/IMG_rendering/formulaire016-equation039.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation039.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation039.lg
8041,train,/train/CROHME/IMG_rendering/formulaire016-equation040.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation040.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation040.lg
8042,train,/train/CROHME/IMG_rendering/formulaire016-equation041.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation041.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation041.lg
8043,train,/train/CROHME/IMG_rendering/formulaire016-equation042.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation042.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation042.lg
8044,train,/train/CROHME/IMG_rendering/formulaire016-equation043.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation043.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation043.lg
8045,train,/train/CROHME/IMG_rendering/formulaire016-equation044.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation044.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation044.lg
8046,train,/train/CROHME/IMG_rendering/formulaire016-equation047.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation047.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation047.lg
8047,train,/train/CROHME/IMG_rendering/formulaire016-equation049.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation049.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation049.lg
8048,train,/train/CROHME/IMG_rendering/formulaire016-equation052.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation052.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation052.lg
8049,train,/train/CROHME/IMG_rendering/formulaire016-equation053.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation053.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation053.lg
8050,train,/train/CROHME/IMG_rendering/formulaire016-equation054.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation054.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation054.lg
8051,train,/train/CROHME/IMG_rendering/formulaire016-equation055.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation055.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation055.lg
8052,train,/train/CROHME/IMG_rendering/formulaire016-equation056.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation056.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation056.lg
8053,train,/train/CROHME/IMG_rendering/formulaire016-equation057.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation057.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation057.lg
8054,train,/train/CROHME/IMG_rendering/formulaire016-equation058.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation058.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation058.lg
8055,train,/train/CROHME/IMG_rendering/formulaire016-equation061.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation061.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation061.lg
8056,train,/train/CROHME/IMG_rendering/formulaire016-equation062.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation062.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation062.lg
8057,train,/train/CROHME/IMG_rendering/formulaire016-equation063.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation063.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation063.lg
8058,train,/train/CROHME/IMG_rendering/formulaire016-equation064.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation064.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation064.lg
8059,train,/train/CROHME/IMG_rendering/formulaire016-equation065.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation065.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation065.lg
8060,train,/train/CROHME/IMG_rendering/formulaire016-equation066.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation066.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation066.lg
8061,train,/train/CROHME/IMG_rendering/formulaire016-equation067.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation067.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation067.lg
8062,train,/train/CROHME/IMG_rendering/formulaire016-equation068.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation068.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation068.lg
8063,train,/train/CROHME/IMG_rendering/formulaire016-equation069.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation069.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation069.lg
8064,train,/train/CROHME/IMG_rendering/formulaire016-equation071.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation071.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation071.lg
8065,train,/train/CROHME/IMG_rendering/formulaire016-equation072.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation072.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation072.lg
8066,train,/train/CROHME/IMG_rendering/formulaire016-equation073.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation073.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation073.lg
8067,train,/train/CROHME/IMG_rendering/formulaire016-equation074.png,/train/CROHME/LG/CROHME2019_train/formulaire016-equation074.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire016-equation074.lg
8068,train,/train/CROHME/IMG_rendering/formulaire017-equation001.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation001.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation001.lg
8069,train,/train/CROHME/IMG_rendering/formulaire017-equation002.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation002.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation002.lg
8070,train,/train/CROHME/IMG_rendering/formulaire017-equation003.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation003.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation003.lg
8071,train,/train/CROHME/IMG_rendering/formulaire017-equation004.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation004.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation004.lg
8072,train,/train/CROHME/IMG_rendering/formulaire017-equation005.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation005.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation005.lg
8073,train,/train/CROHME/IMG_rendering/formulaire017-equation006.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation006.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation006.lg
8074,train,/train/CROHME/IMG_rendering/formulaire017-equation008.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation008.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation008.lg
8075,train,/train/CROHME/IMG_rendering/formulaire017-equation009.png,/train/CROHME/LG/CROHME2019_train/formulaire017-equation009.lg,/train/CROHME/SymLG/CROHME2019_train/formulaire017-equation009.lg
