,flag,inkml,lg,symlg
5691,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2429.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2429.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2429.lg
5692,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2432.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2432.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2432.lg
5693,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2434.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2434.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2434.lg
5694,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2436.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2436.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2436.lg
5695,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2437.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2437.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2437.lg
5696,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2438.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2438.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2438.lg
5697,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2439.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2439.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2439.lg
5698,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2440.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2440.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2440.lg
5699,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2441.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2441.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2441.lg
5700,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2445.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2445.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2445.lg
5701,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2446.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2446.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2446.lg
5702,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2447.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2447.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2447.lg
5703,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2448.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2448.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2448.lg
5704,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2450.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2450.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2450.lg
5705,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2451.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2451.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2451.lg
5706,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2452.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2452.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2452.lg
5707,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2471.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2471.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2471.lg
5708,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2476.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2476.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2476.lg
5709,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2477.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2477.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2477.lg
5710,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2478.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2478.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2478.lg
5711,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2479.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2479.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2479.lg
5712,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2480.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2480.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2480.lg
5713,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2483.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2483.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2483.lg
5714,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2485.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2485.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2485.lg
5715,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2486.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2486.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2486.lg
5716,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2487.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2487.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2487.lg
5717,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2489.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2489.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2489.lg
5718,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2490.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2490.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2490.lg
5719,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2491.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2491.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2491.lg
5720,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2492.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2492.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2492.lg
5721,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2493.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2493.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2493.lg
5722,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2494.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2494.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2494.lg
5723,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2496.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2496.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2496.lg
5724,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2497.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2497.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2497.lg
5725,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2498.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2498.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2498.lg
5726,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2502.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2502.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2502.lg
5727,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2503.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2503.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2503.lg
5728,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2515.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2515.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2515.lg
5729,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2516.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2516.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2516.lg
5730,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2520.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2520.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2520.lg
5731,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2521.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2521.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2521.lg
5732,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2522.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2522.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2522.lg
5733,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2523.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2523.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2523.lg
5734,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2546.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2546.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2546.lg
5735,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2547.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2547.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2547.lg
5736,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2548.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2548.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2548.lg
5737,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2549.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2549.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2549.lg
5738,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2552.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2552.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2552.lg
5739,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2553.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2553.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2553.lg
5740,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2559.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2559.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2559.lg
5741,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2562.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2562.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2562.lg
5742,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2563.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2563.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2563.lg
5743,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2564.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2564.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2564.lg
5744,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2566.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2566.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2566.lg
5745,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2569.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2569.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2569.lg
5746,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2583.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2583.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2583.lg
5747,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2584.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2584.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2584.lg
5748,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2585.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2585.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2585.lg
5749,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2586.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2586.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2586.lg
5750,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2587.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2587.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2587.lg
5751,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2588.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2588.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2588.lg
5752,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2589.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2589.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2589.lg
5753,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2590.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2590.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2590.lg
5754,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2594.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2594.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2594.lg
5755,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2607.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2607.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2607.lg
5756,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2619.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2619.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2619.lg
5757,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2625.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2625.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2625.lg
5758,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2637.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2637.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2637.lg
5759,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2638.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2638.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2638.lg
5760,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2645.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2645.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2645.lg
5761,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2650.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2650.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2650.lg
5762,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2656.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2656.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2656.lg
5763,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2671.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2671.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2671.lg
5764,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2677.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2677.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2677.lg
5765,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2678.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2678.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2678.lg
5766,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2682.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2682.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2682.lg
5767,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2683.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2683.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2683.lg
5768,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2715.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2715.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2715.lg
5769,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2716.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2716.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2716.lg
5770,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2717.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2717.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2717.lg
5771,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2718.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2718.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2718.lg
5772,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2726.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2726.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2726.lg
5773,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2735.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2735.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2735.lg
5774,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2740.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2740.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2740.lg
5775,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2747.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2747.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2747.lg
5776,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2748.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2748.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2748.lg
5777,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2767.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2767.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2767.lg
5778,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2768.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2768.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2768.lg
5779,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2769.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2769.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2769.lg
5780,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2770.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2770.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2770.lg
5781,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2771.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2771.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2771.lg
5782,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2772.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2772.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2772.lg
5783,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2773.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2773.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2773.lg
5784,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2774.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2774.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2774.lg
5785,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2775.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2775.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2775.lg
5786,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2778.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2778.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2778.lg
5787,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2802.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2802.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2802.lg
5788,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2803.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2803.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2803.lg
5789,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2804.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2804.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2804.lg
5790,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2805.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2805.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2805.lg
5791,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2806.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2806.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2806.lg
5792,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2807.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2807.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2807.lg
5793,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2808.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2808.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2808.lg
5794,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2809.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2809.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2809.lg
5795,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2810.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2810.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2810.lg
5796,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2811.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2811.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2811.lg
5797,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2813.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2813.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2813.lg
5798,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2814.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2814.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2814.lg
5799,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2815.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2815.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2815.lg
5800,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2818.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2818.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2818.lg
5801,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2820.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2820.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2820.lg
5802,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2821.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2821.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2821.lg
5803,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2822.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2822.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2822.lg
5804,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2827.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2827.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2827.lg
5805,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2828.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2828.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2828.lg
5806,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2829.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2829.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2829.lg
5807,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2831.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2831.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2831.lg
5808,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2832.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2832.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2832.lg
5809,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2833.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2833.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2833.lg
5810,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2834.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2834.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2834.lg
5811,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2835.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2835.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2835.lg
5812,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2836.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2836.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2836.lg
5813,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2837.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2837.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2837.lg
5814,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2838.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2838.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2838.lg
5815,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2839.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2839.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2839.lg
5816,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2840.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2840.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2840.lg
5817,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2841.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2841.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2841.lg
5818,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2842.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2842.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2842.lg
5819,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2844.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2844.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2844.lg
5820,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2845.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2845.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2845.lg
5821,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2847.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2847.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2847.lg
5822,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2848.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2848.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2848.lg
5823,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2850.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2850.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2850.lg
5824,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2851.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2851.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2851.lg
5825,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2852.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2852.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2852.lg
5826,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2853.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2853.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2853.lg
5827,train,/train/CROHME/INKML/CROHME2019_train/MfrDB2854.inkml,/train/CROHME/LG/CROHME2019_train/MfrDB2854.lg,/train/CROHME/SymLG/CROHME2019_train/MfrDB2854.lg
